Column1,name,ジャンル,その他ジャンル,都道府県,住所,電話番号,最寄り駅,Googleマップ,ウェブサイト,Twitter,Facebook,Instagram,normalized_name,name_count_norm,is_chain
2844.0,キッチンバー そごう,中華料理,,和歌山県,和歌山県和歌山市畑屋敷雁木丁3,9096970774.0,和歌山駅,https://maps.app.goo.gl/tuu9SESsBF55SCcL9,https://localplace.jp/sp/t200490374/index.html,,https://facebook.com/%E3%82%AD%E3%83%83%E3%83%81%E3%83%B3%E3%83%90%E3%83%BC-%E3%81%9D%E3%81%94%E3%81%86-374006050054642/,https://instagram.com/kitchen.bar_sogo,キッチンバー そごう,2.0,False
2845.0,アリーズケバブ,アジア・エスニック,,茨城県,茨城県つくば市天久保2丁目6-8,298452654.0,つくば駅,https://goo.gl/maps/K83obNvLbfxpLUDk8,http://alis-kebab.com/,https://twitter.com/alitava0521,,,アリーズケバブ,2.0,False
2846.0,春日原 十八,鍋料理,居酒屋,福岡県,福岡県大野城市錦町4-4-8VEGA錦1F,,春日原駅,https://goo.gl/maps/ouhRZQsk7FupHXUD7,,,https://www.facebook.com/kasugabaru18/,https://www.instagram.com/kasugabaru_tohachi/,春日原 十八,2.0,False
2847.0,お箸でフレンチ欧風懐石 勝,フレンチ,,福岡県,福岡県大野城市乙金台3-1-32,,白木原駅,https://goo.gl/maps/rBqMrukTBgPZscpx5,http://www.f-katsu.com/,,https://www.facebook.com/OuFengHuaiShiSheng/,https://www.instagram.com/katsu_french_kaiseki/,お箸でフレンチ欧風懐石 勝,2.0,False
2848.0,狐狸庵,定食・食堂,,福岡県,福岡県大野城市御笠川3-9-6,,白木原駅,https://goo.gl/maps/h1argv3zGxYQ11eE6,,,,,狐狸庵,2.0,False
2849.0,吞鳥,居酒屋・ダイニングバー,,福岡県,福岡県大野城市大城4-10-17,,白木原駅,https://goo.gl/maps/ENiTTecARoZJTuLc8,,,https://www.facebook.com/donchou.karaage/,https://www.instagram.com/donchoukaraage/,吞鳥,2.0,False
2850.0,寿司こばやし,寿司,,福岡県,福岡県大野城市川久保1-1-11,,雑餉隈駅,https://goo.gl/maps/g1SMDwLjuXJ4ttq58,,,,,寿司こばやし,2.0,False
2852.0,焼き鳥 相撲鳥,居酒屋・ダイニングバー,,福岡県,福岡県大野城市錦町2-1-25,,春日原駅,https://goo.gl/maps/c61t8CQ788m2C6b19,,,,,焼き鳥 相撲鳥,2.0,False
2853.0,居酒屋 東府,居酒屋・ダイニングバー,,福岡県,福岡県大野城市下大利一丁目6-22村上ビル1F,,下大利駅,https://goo.gl/maps/PK69Nof8xsVo7Jqt7,,,,,居酒屋 東府,2.0,False
2854.0,お弁当ニューマルヤ,居酒屋・ダイニングバー,,福岡県,福岡県大野城市白木原1丁目11-14,,白木原駅,https://goo.gl/maps/2zo1Qcr7JEVcg99X9,,,,,お弁当ニューマルヤ,2.0,False
2855.0,居酒屋 大ちゃん,居酒屋・ダイニングバー,,福岡県,福岡県大野城市白木原3丁目10-25,,白木原駅,https://goo.gl/maps/q35YE8XGE9LGxRBG6,,,,,居酒屋 大ちゃん,2.0,False
2856.0,琉球料理 安（あん）,居酒屋・ダイニングバー,,福岡県,福岡県大野城市錦町2-3-12ﾎｯﾄﾎﾟｲﾝﾄﾋﾞﾙ1F,,春日原駅,https://goo.gl/maps/xCn36QkjYNvkHZ3o6,,,https://www.facebook.com/%E7%90%89%E7%90%83%E6%96%99%E7%90%86%E5%AE%89-274964776033108/,https://www.instagram.com/ryukyuryourian/,琉球料理 安,2.0,False
2857.0,やき鳥正吉,居酒屋・ダイニングバー,,福岡県,福岡県大野城市白木原4-1-18,,白木原駅,https://goo.gl/maps/xw19sgLCgVP6fQxY7,,,https://www.facebook.com/%E7%84%BC%E3%81%A8%E3%82%8A%E6%AD%A3%E5%90%89-403587513004141/,,やき鳥正吉,2.0,False
2858.0,すし辰,寿司,,福岡県,福岡県大野城市下大利1-17-11,,下大利駅,https://goo.gl/maps/cpe9AdEWVHXE7Nhr9,,,,,すし辰,2.0,False
2859.0,南風荘,居酒屋・ダイニングバー,,福岡県,福岡県大野城市下大利2-17-8,,下大利駅,https://goo.gl/maps/jX6ZbeHq4NqQjjvs6,https://tabelog.com/fukuoka/A4003/A400301/40035676,,,https://www.instagram.com/nan_pu_sou/,南風荘,2.0,False
2860.0,ビストロユイット,フレンチ,,福岡県,福岡県大野城市白木原1-4-13増井ビル1F,,白木原駅,https://g.page/bistrothuit?share,https://www.bistrot-huit.net/,,https://www.facebook.com/bistrothuit/,https://www.instagram.com/bistrothuit/,ビストロユイット,2.0,False
2861.0,味処 花むら,居酒屋・ダイニングバー,,福岡県,福岡県大野城市白木原1-2-15,,白木原駅,https://goo.gl/maps/iV3AYYnikBpWt9t6A,,,https://www.facebook.com/hanamura3060,,味処 花むら,2.0,False
2862.0,パン工房 クロワッサン,カフェレストラン,,福岡県,福岡県大野城市下大利1-6-29,,下大利駅,https://goo.gl/maps/F8GMGuDwN4KTZ5ph7,http://www.croissant-factory.com/,,,,パン工房 クロワッサン,2.0,False
2863.0,大衆居酒屋 はるら,居酒屋・ダイニングバー,,福岡県,福岡県大野城市白木原1-4-9,,白木原駅,https://goo.gl/maps/yXbaru82UBJMuGmV8,,,,https://www.instagram.com/harurashirakibaru/,大衆居酒屋 はるら,2.0,False
2864.0,鮨 ゆうこう,寿司,,福岡県,福岡県大野城市白木原1-14-20カノン白木原1F,,白木原駅,https://goo.gl/maps/eZz4oz3taBKkSaHu9,,,,,鮨 ゆうこう,2.0,False
2865.0,四季の里 將,居酒屋・ダイニングバー,,福岡県,福岡県大野城市雑餉隈町4-2-22,,春日原駅,https://goo.gl/maps/NFZU6gxA2yZJMeGy5,,,,,四季の里 將,2.0,False
2866.0,大陸食堂Asiancafe,居酒屋・ダイニングバー,,福岡県,福岡県大野城市平野台2-11-15,,,https://goo.gl/maps/wHCexQGepMQQ8aqL8,http://www.ne.jp/asahi/asian/cafe/,,https://www.facebook.com/%E5%A4%A7%E9%99%B8%E9%A3%9F%E5%A0%82-Asian-Cafe-596242080481307/,,大陸食堂Asiancafe,2.0,False
2867.0,焼肉 桃花園,焼肉,,福岡県,福岡県大野城市南ヶ丘2丁目23-18,,下大利駅,https://goo.gl/maps/MKxUMP9CmpFhGnHC8,,,https://www.facebook.com/toukaen/,https://www.instagram.com/tokaen6655/,焼肉 桃花園,2.0,False
2868.0,ｲﾀﾘｱﾝﾚｽﾄﾗﾝ アンテェナアト,イタリアン,,福岡県,福岡県大野城市南大利2-1-23ｸﾞﾗﾝﾄﾞｴﾝﾊﾟｲﾔﾎﾃﾙ1F,,下大利駅,https://goo.gl/maps/boQ59kUscCXwQFc27,http://www.grandempirehotel.jp/,,,https://www.instagram.com/grandempirehotel_fukuoka/,ｲﾀﾘｱﾝﾚｽﾄﾗﾝ アンテェナアト,1.0,False
2869.0,唐揚げ専門店 鶏膳,居酒屋・ダイニングバー,,福岡県,福岡県大野城市御笠川6-2-3まどかファーム内,,白木原駅,https://goo.gl/maps/PYwcxSEJLtL6Q7Ya8,,,,,唐揚げ専門店 鶏膳,2.0,False
2870.0,肉山 福岡,ステーキ・ハンバーグ,,福岡県,福岡県福岡市早良区高取２丁目１２−６,922031129.0,藤崎駅,https://goo.gl/maps/cevqNNpSsf63HWk8A,,,https://facebook.com/nikuyamafukuoka/,https://instagram.com/nikuyamafukuoka/,肉山 福岡,2.0,False
2871.0,赤身焼肉USHIO,焼肉,,福岡県,福岡県福岡市博多区博多駅南２丁目１１−１３,922038929.0,博多駅,https://goo.gl/maps/YD76UCrametWwadT9,https://yakiniku-ushio.com,,https://facebook.com/赤身焼肉-ushio-1558114194493040/,https://instagram.com/akamiyakiniku_ushio/,赤身焼肉USHIO,2.0,False
2872.0,Hamburger SUKEYA 箱崎本店,ハンバーガー,,福岡県,福岡県福岡市東区箱崎２丁目２−２７,922042000.0,箱崎宮前駅,https://g.page/sukeya-fukuoka?share,http://www.sukeya.biz/,,https://facebook.com/sukeya.biz/,https://instagram.com/sukeya.biz/,Hamburger SUKEYA 箱崎,2.0,False
2873.0,大衆焼肉 平尾のたまや,焼肉,,福岡県,福岡県福岡市南区高宮1-6-4ファミリーキャッスル内山1F,922121129.0,平尾駅,https://goo.gl/maps/PDqRokTgLFZ995R26,,,,https://www.instagram.com/hirao_tamaya/,大衆焼肉 平尾のたまや,2.0,False
2874.0,Bistrot Le Bourgeon（ビストロ ル･ブルジョン）,フレンチ,,福岡県,福岡県福岡市中央区大宮１丁目７−２１ジェンティーレ薬院1F-A,922153553.0,平尾駅,https://goo.gl/maps/bN9iXyrK79yMkzBUA,,,https://facebook.com/bistrot.le.bourgeon.fukuoka/,https://www.instagram.com/bistrot_le_bourgeon/,Bistrot Le Bourgeon,2.0,False
2875.0,とりなべマルニ,和食,,福岡県,福岡県福岡市中央区高砂２丁目１５−２８第8ダイヨシビル1F,922154077.0,平尾駅,https://goo.gl/maps/TespcvqdzYDYjLKe7,http://www.torinabemaruni.com,,,https://instagram.com/torinabemaruni_takasago/,とりなべマルニ,2.0,False
2876.0,OLENOVA（オレノバ）,ワインバー,,福岡県,福岡県福岡市南区大楠３丁目２０−１８,922310566.0,高宮駅,https://g.page/olenova?share,,https://twitter.com/OLENOVA1?s=20,https://facebook.com/olenova.takamiya/,https://instagram.com/olenova.takamiya/,OLENOVA,2.0,False
2877.0,すし・魚処　のへそ 博多店,寿司,,福岡県,福岡県福岡市博多区住吉２丁目４−７,922601941.0,博多駅,https://g.page/noheso-hakata?share,,,https://facebook.com/noheso.hakata/,https://instagram.com/noheso_hakata/,すし・魚処 のへそ,2.0,False
2878.0,梅山鉄平食堂 博多店,定食・食堂,,福岡県,福岡県福岡市博多区博多駅前２丁目８−１２ザブラッサム博多プレミア2F,922607177.0,博多駅,https://goo.gl/maps/eWvkELKSBtMFnkvy7,https://umeyamateppei.com,https://twitter.com/fYqu8bC760oMxVu,https://facebook.com/umeyamateppei/,,梅山鉄平食堂,2.0,False
2879.0,ステーキマニア 箱崎店,ステーキ・ハンバーグ,,福岡県,福岡県福岡市東区東浜１丁目２−２９,922608222.0,箱崎宮前駅,https://g.page/steakmania-hakozaki?share,,,https://facebook.com/steakmania.hakozaki/,https://instagram.com/steak_mania_hakozaki/,ステーキマニア,2.0,False
2880.0,博多餃子工房 たね屋,餃子,,福岡県,福岡県福岡市博多区東那珂３丁目７−４９クニーヅ東那珂1F,922608926.0,竹下駅,https://g.page/hakata-taneya?share,,https://twitter.com/hakatataneya,https://facebook.com/hakata.taneya,https://instagram.com/hakata.taneya/,博多餃子工房 たね屋,2.0,False
2881.0,日本酒・酒・肴　喜なさる,居酒屋・ダイニングバー,,福岡県,福岡県福岡市博多区博多駅前４丁目１５−１０ビースクエア1F,922609736.0,博多駅駅,https://goo.gl/maps/2vroRgC51CrvxfV17,,,https://facebook.com/%E6%97%A5%E6%9C%AC%E9%85%92%E9%85%92%E8%82%B4-%E5%96%9C%E3%81%AA%E3%81%95%E3%82%8B-1875490276031308,https://instagram.com/kinasaru/,日本酒・酒・肴 喜なさる,2.0,False
2882.0,小料理むとう,和食,,福岡県,福岡県福岡市博多区中洲２丁目６−２３コウフクビル,922613468.0,中洲川端駅,https://goo.gl/maps/WKdy6fFLdxt2vPzt6,,,https://facebook.com/mutoh1212/,https://instagram.com/mutoh1212/,小料理むとう,2.0,False
2883.0,和食堂 山里,和食,,福岡県,福岡県福岡市博多区下川端町３−２ホテルオークラ福岡2F,922621142.0,中洲川端駅,https://goo.gl/maps/vhZAsViD2HnjLgCWA,https://www.fuk.hotelokura.co.jp/restaurant/takeout?,https://twitter.com/HotelOkuraFK,https://facebook.com/hotelokurafukuoka/,https://instagram.com/hotelokura_fukuoka/,和食堂 山里,2.0,False
2884.0,オールデイダイニング カメリア,カフェレストラン,,福岡県,福岡県福岡市博多区下川端町３−２ホテルオークラ福岡1F,922621143.0,中洲川端駅,https://goo.gl/maps/ncvrJBVgpZeP6hwT6,https://www.fuk.hotelokura.co.jp/restaurant/takeout?,https://twitter.com/HotelOkuraFK,https://facebook.com/hotelokurafukuoka/,https://instagram.com/hotelokura_fukuoka/,オールデイダイニング カメリア,2.0,False
2885.0,中国料理 桃花林,中華料理,,福岡県,福岡県福岡市博多区下川端町３−２ホテルオークラ福岡B1F,922621168.0,中洲川端駅,https://goo.gl/maps/18Y9SQm4SSux2Efd7,https://www.fuk.hotelokura.co.jp/restaurant/takeout?,https://twitter.com/HotelOkuraFK,https://facebook.com/hotelokurafukuoka/,https://instagram.com/hotelokura_fukuoka/,中国料理 桃花林,2.0,False
2886.0,肉炉端マウンテン,焼肉,,福岡県,福岡県福岡市博多区中洲２丁目７−３０レビュー中洲1F,922621616.0,中洲川端駅,https://goo.gl/maps/Vt5FYuNRqweVHzj86,,,https://facebook.com/肉炉端マウンテン-1627765340885986/,https://www.instagram.com/niku_mountain/,肉炉端マウンテン,2.0,False
2887.0,博多とりかわ大臣・駅前串房,焼き鳥,,福岡県,福岡県福岡市博多区博多駅前４丁目５−５,922622007.0,博多駅,https://goo.gl/maps/bL6C5aqcbZP7a9DL9,https://hakata-torikawa.com/,,https://facebook.com/hakata.torikawa/,,博多とりかわ大臣・駅前串房,2.0,False
2888.0,Ignition Switch（イグニッションスイッチ）,カフェレストラン,,福岡県,福岡県福岡市博多区下川端町８丁目１１ドリーム川端弐番館1F,922625678.0,中洲川端駅,https://goo.gl/maps/cMZ2DtXgyKJtc39FA,https://www.ignitionswitch-sandwich.com,,https://facebook.com/ignitionswitch.fukuoka/,https://instagram.com/ignitionswitch.sandwich/,Ignition Switch,2.0,False
2889.0,炭火焼鳥焼串 てっぺん,焼き鳥,,福岡県,福岡県福岡市博多区中洲１丁目４−１田中ビル2F,922626166.0,中洲川端駅,https://goo.gl/maps/57FHMEb7C76oDVkB6,,,https://facebook.com/炭火焼鳥焼串-てっぺん-312463282215710/,https://instagram.com/yakitori_teppen/,炭火焼鳥焼串 てっぺん,2.0,False
2890.0,Booze 甲斐,バー,,福岡県,福岡県福岡市博多区中洲２丁目５−９三田ビル2F,922627792.0,中洲川端駅,https://goo.gl/maps/5pzauPtrqZjWq9Lu9,http://booze-kai.jp,,https://facebook.com/pages/Booze%E7%94%B2%E6%96%90/794655787350226/,https://instagram.com/booze_kai_/,Booze 甲斐,2.0,False
2891.0,博多馬肉処 ふろく本店,居酒屋・ダイニングバー,,福岡県,福岡県福岡市博多区中洲２丁目４−１６Nビル1F,922630269.0,中洲川端駅,https://goo.gl/maps/x12FEhvZTBU6yQcz8,,,https://facebook.com/BoDuoMaRouChuFuroku/,https://instagram.com/furoku269/,博多馬肉処 ふろく,2.0,False
2892.0,まるさん餃子,餃子,,福岡県,福岡県福岡市博多区奈良屋町４−１1F,922631083.0,中洲川端駅,https://goo.gl/maps/T8suUF5TjCb27JnVA,,,https://facebook.com/pages/%E3%81%BE%E3%82%8B%E3%81%95%E3%82%93%E9%A4%83%E5%AD%90/154902884536887/,,まるさん餃子,2.0,False
2893.0,ステーキの壺,ステーキ・ハンバーグ,,福岡県,福岡県福岡市博多区中洲4-3-16,922712368.0,中洲川端駅,https://goo.gl/maps/UhCmkfhorSRaYdWV7,,,https://www.facebook.com/steaknotsubo/,https://www.instagram.com/delisteaknotsubo/,ステーキの壺,2.0,False
2894.0,博多やきやき三輪,焼き鳥,,福岡県,福岡県福岡市博多区冷泉町４丁目１２,922713817.0,祇園駅,https://goo.gl/maps/oEeGneLMwZekGgqS9,http://miwahakata3817.com/,,https://facebook.com/yakiyakimiwahakaya/,https://instagram.com/hakatayakiyakimiwa/,博多やきやき三輪,2.0,False
2895.0,コットンフィールズ,ビールバー,,福岡県,福岡県福岡市博多区中洲4-2-15,922715130.0,中洲川端駅,https://goo.gl/maps/QqS3YDPz6kZk27tn8,,,,https://www.instagram.com/cottonfeels_40/,コットンフィールズ,2.0,False
2896.0,焼とりの八兵衛 Bekkan,焼き鳥,,福岡県,福岡県福岡市博多区住吉1-1-9RJRプレシア博多1F,922717539.0,博多駅,https://goo.gl/maps/nfbdWYaZoajoE66u7,https://hachibei.com/?page_id=11634,https://twitter.com/hachibei_hakata,https://www.facebook.com/hachibeibekkan/,https://www.instagram.com/yakitori_hachibei/,焼とりの八兵衛 Bekkan,2.0,False
2898.0,博多やさい巻串 鳴門 本店,居酒屋・ダイニングバー,,福岡県,福岡県福岡市博多区上川端町1-3フタガミ本店川端ビル1F,922722322.0,祇園駅,https://goo.gl/maps/Y5UAaaHGgSGC7vmx7,http://yasaimaki-naruto.com/,,,https://www.instagram.com/yasaimakigushi.naruto/,博多やさい巻串 鳴門,2.0,False
2899.0,スペインバル Farol,スペイン料理,,福岡県,福岡県福岡市博多区綱場町５−５,922724557.0,中洲川端駅,https://goo.gl/maps/RaaFdZy4pQoGUXBz8,,,https://facebook.com/Farol.seat289/,https://instagram.com/farol.jp/,スペインバル Farol,2.0,False
2900.0,炉端肉焼き処 猛伸（たけし）,焼肉,,福岡県,福岡県福岡市博多区冷泉町１０−１０,922725522.0,祇園駅,https://g.page/robatanikuyakitakeshi?share,,,https://facebook.com/robatanikuyakitakeshi/,https://instagram.com/robatanikuyaki.takeshi/,炉端肉焼き処 猛伸,2.0,False
2902.0,鄭家（ジョンガ）,韓国料理,,福岡県,福岡県福岡市博多区須崎町１−８,922811323.0,中洲川端駅,https://goo.gl/maps/6AwsLkimfbWQER4r9,,,https://facebook.com/jyonga/,,鄭家,2.0,False
2903.0,住吉酒販,その他,,福岡県,福岡県福岡市博多区住吉３丁目８−２７,922813815.0,渡辺通駅,https://goo.gl/maps/HKxEAx2dJw71uRRj8,https://www.field-to-table.jp/,https://twitter.com/saketaisho,https://facebook.com/sumiyoshisyuhan/,,住吉酒販,2.0,False
2904.0,牛タンと蕎麦のさえ木,居酒屋・ダイニングバー,,福岡県,福岡県福岡市博多区中洲4-7-22F,922817580.0,中洲川端駅,https://goo.gl/maps/XeNSJwH9T1diWqyM8,https://saeki-soba.com/,,,,牛タンと蕎麦のさえ木,1.0,False
2905.0,焼肉・冷麵 大東園,焼肉,,福岡県,福岡県福岡市博多区上川端町１−１−１,922820055.0,祇園駅,https://goo.gl/maps/eKN7CP92R6fwXDnx5,https://ssl.daitoen.com/,,https://facebook.com/hakata.daitoen/,,焼肉・冷麵 大東園,2.0,False
2906.0,すし処 洲（しま）,寿司,,福岡県,福岡県福岡市博多区店屋町５−５　ヴィバイン川端1F,922820880.0,祇園駅,https://goo.gl/maps/5NGMKjhkS373rqFW6,,,,https://instagram.com/sushidokoroshima/,すし処 洲,2.0,False
2907.0,庵茂,居酒屋・ダイニングバー,,福岡県,福岡県福岡市博多区住吉2-4-3,922827775.0,中洲川端駅,https://goo.gl/maps/rf7BBhFJhMCGG8EY7,https://www.hotpepper.jp/strJ000027838/,,,https://www.instagram.com/anmo_0141/,庵茂,2.0,False
